;Unnamed: 0;date;news;label
235;235;1/26/2019;I saw the greatest minds of my generation log 18-hour days — and then boast about #hustle on Instagram. When did performative workaholism become a lifestyle?;0
236;236;1/30/2019;The electric-car maker reported a jump in sales and revenue and said it would have enough cash to pay off bonds coming due in March.;1
237;237;2/15/2019;The deal is the latest example of how the auto industry is being reshaped by new technologies and nimble companies that have raced ahead of many traditional carmakers.;1
238;238;2/20/2019;The departure, one of dozens by senior executives in recent years, is the latest turbulence in the months since federal regulators sued the carmaker.;-1
239;239;2/26/2019;Mr. Musk violated a settlement when he published information about production goals without seeking approval from his company’s lawyers, the Securities and Exchange Commission wrote to a judge.;0
240;240;2/27/2019;The Tesla chief executive is in trouble with the U.S. Securities and Exchange Commission again, but he could stand to gain from the strife.;-1
241;241;2/28/2019;The lower-priced offering comes as sales appear to slow and follows a reduction in the federal tax credit for the company’s electric vehicles.;-1
242;242;3/1/2019;The automaker’s long-held plan to sell a cheap electric car will require cost cutting and a descent into unprofitability.;-1
243;243;3/1/2019;It should soon be clear if Tesla is the profitable mass-market electric-car maker that Elon Musk has long promised.;1
244;244;3/2/2019;Plus, Gap breaks up with Old Navy, and artwork that can think for itself.;0
245;245;3/6/2019;Elon Musk’s shift to online-only sales, after racing to open stores, has raised new questions about the electric-car maker’s outlook.;1
246;246;3/8/2019;Here’s how the S.E.C.’s push to hold Mr. Musk in contempt could play out in court, and beyond.;-1
247;247;3/9/2019;Plus, disappointing job numbers, Mario Batali is officially out of the restaurant business and Brexit approaches peak mayhem.;0
248;248;3/11/2019;Elon Musk’s company is reversing course after saying it would close stores to cut costs. It announced a 3 percent price increase on most models.;1
249;249;3/12/2019;The Tesla C.E.O.’s lawyers claim that the S.E.C. may be pursuing Mr. Musk out of embarrassment over his criticism of the agency.;-1
250;250;3/12/2019;The German carmaker, responsible for 1 percent of global carbon dioxide emissions, also said it would be carbon neutral by 2050.;0
251;251;3/15/2019;Elon Musk’s electric-car company is broadening its vehicle offerings as it looks to increase sales in difficult markets like China and Europe.;1
252;252;3/15/2019;Blame has been cast on events like Brexit, but there are other changes that are reshaping the industry globally.;0
253;253;3/22/2019;A compilation of state data indicates a big decline for the electric-car maker after a federal tax credit was reduced.;-1
254;254;3/22/2019;The shift away from private vehicles will happen faster than we think.;-1
255;255;4/4/2019;The results followed a series a price cuts aimed at making the company’s electric vehicles affordable to a wider range of customers.;1
256;256;4/4/2019;The Securities and Exchange Commission had asked the judge to hold Mr. Musk in contempt of court for a Twitter post about Tesla’s production goal for the year.;-1
257;257;4/6/2019;Plus, the latest news on Boeing’s plane troubles, and more Brexit angst.;0
258;258;4/10/2019;The most powerful rocket now available on Earth will wait another day for its next journey to orbit and back.;0
259;259;4/12/2019;Three top-performing funds each racked up returns of more than 25 percent, helped by bets on small- and mid-cap growth stocks.;1
260;260;4/12/2019;The automaker said its lowest-priced offering would be available only in stores or by phone, just weeks after emphasizing a shift to online sales.;1
261;261;4/12/2019;Now that shopping for the cheapest Model 3 can’t be done online, a reporter set out to find just how difficult the process was.;-1
262;262;4/13/2019;Plus, The National Enquirer is for sale, and Elon Musk must make nice with the S.E.C.;-1
263;263;4/18/2019;The adversaries told a judge they were working to resolve a dispute over Mr. Musk’s statements on financial prospects. Regulators had sought a contempt citation.;-1
264;264;4/20/2019;The move, which will reduce the number of directors to seven, is meant to improve corporate governance of the electric car company.;1
265;265;4/20/2019;Plus, The National Enquirer has a new owner and the country’s economy gets a checkup.;1
266;266;4/22/2019;The electric-car maker plans to show off its latest self-driving vehicle technology, two days before it is expected to announce another quarterly loss.;-1
267;267;4/22/2019;The fire, involving a Tesla sedan in a parking garage, left no one injured, the fire department said. The automaker said it had dispatched a team “at once.”;-1
268;268;4/22/2019;Mr. Musk said Tesla cars would soon drive themselves and serve as robot taxis. But many experts think autonomous cars are at least several years away.;1
269;269;4/24/2019;The $702 million loss exceeded expectations, but the company reaffirmed its guidance on the year’s deliveries. It said it was open to raising capital.;-1
270;270;4/26/2019;Social media platforms have a role in inciting violence, but there’s little evidence to suggest that shutting them down prevents escalation.;0
271;271;4/26/2019;Securities regulators and the chief executive of Tesla came up with a new agreement about when Mr. Musk’s social media posts must be reviewed by a lawyer.;1
272;272;4/27/2019;Plus, Boeing’s plane problems are adding up, and Facebook prepares for a big fine — or a slap on the wrist?;0
273;273;4/30/2019;The company said it would slash the cost of solar energy by up to 16 percent by standardizing systems and asking customers to take on more responsibilities.;1
274;274;5/2/2019;The plan, disclosed in a regulatory filing, comes after the carmaker announced a surprisingly sharp quarterly loss.;-1
275;275;5/2/2019;The Twitter chief executive is tech’s foremost manfluencer, guiding his followers toward optimum cognitive performance. Or, at least, hunger.;0
276;276;5/3/2019;The automaker will sell about $2 billion in stock and bonds to help fund its operations after a worse-than-expected first quarter.;1
277;277;5/4/2019;Plus, Stephen Moore won’t be nominated for a Fed seat after all — but why?;0
278;278;5/24/2019;If the mission is successful, it could point the way toward an important new line of business for the private rocket company.;0
279;279;5/24/2019;The pay package Tesla promised to Elon Musk is so large that in order to display it accurately, we had to add an extra dimension to the graphic.;-1
280;280;5/24/2019;Compensation for top bosses grew at double the pace of ordinary workers’ wages, according to our annual analysis. Topping the list: Elon Musk, with a $2.3 billion package.;1
281;281;6/1/2019;Images of the Starlink constellation in orbit have rattled astronomers around the world.;0
282;282;6/3/2019;Few companies have created such strong and divergent opinions across Wall Street as Tesla. But that divide appears to be narrowing.;-1
283;283;6/10/2019;Elon Musk’s electric-car company began the year with high expectations. But it has confronted a series of problems and a loss of investor confidence.;-1
284;284;6/20/2019;“We’ve tried to turn down the hype and make people understand how hard this is,” says Gill Pratt, an expert in robotics and head of the Toyota Research Institute.;-1
